#kgID	geneSymbol
uc009esg.1	Med21
uc029wct.1	4930479D17Rik
uc009esh.2	Stk38l
uc009esi.2	Stk38l
uc012evr.2	Arntl2
uc009esj.2	Arntl2
uc012evs.2	Arntl2
uc009esk.2	Arntl2
uc009esl.1	Smco2
uc009esn.2	Ppfibp1
uc009esm.2	Ppfibp1
uc009esq.1	Ppfibp1
uc009esp.1	Ppfibp1
uc009esr.1	Rep15
uc009ess.1	Mrps35
uc057byu.1	AK168778
uc009esu.1	Klhl42
uc009esv.2	E330012B07Rik
uc009esy.1	Ccdc91
uc009esz.1	Ccdc91
uc012evu.1	1700049E15Rik
uc009etc.1	Far2
uc057lsr.1	Far2
uc009etb.2	Far2
uc009eth.1	4732416N19Rik
uc057byv.1	AK028613
uc009etk.1	Rps4l
uc009ets.1	3010003L21Rik
uc009ety.3	Etfbkmt
uc029wcv.2	Etfbkmt
uc029wcw.2	Etfbkmt
uc009etx.3	Etfbkmt
uc009etz.3	Etfbkmt
uc009etw.2	Etfbkmt
uc009etv.2	Etfbkmt
uc012ewb.1	2810474O19Rik
uc012ewa.1	2810474O19Rik
uc009eud.2	2810474O19Rik
uc009eub.2	2810474O19Rik
uc009euc.2	2810474O19Rik
uc009eue.1	AK134400
uc009euh.4	Bicd1
uc009eui.4	Bicd1
uc009eug.3	Bicd1
uc009euf.1	AK050809
uc029wcx.1	Gm21814
uc009aux.1	AK035387
uc009auy.4	Samd9l
uc033ioa.1	Samd9l
uc009auz.1	Hepacam2
uc009avf.1	Calcr
uc009ave.1	Calcr
uc009avg.1	Calcr
uc012ehs.1	Mir653
uc012eht.1	Mir489
uc009avh.1	Tfpi2
uc057acg.1	4930528H21Rik
uc009avk.1	Bet1
uc009avq.2	Sgce
uc009avr.2	Sgce
uc009avp.2	Sgce
uc009avt.2	Sgce
uc009avs.2	Sgce
uc009avu.2	Sgce
uc009avw.1	AK076963
uc009awd.2	Pon1
uc009awe.1	Pon3
uc012ehv.1	Pon3
uc009awf.1	Pon2
uc009awg.1	Pon2
uc009awh.1	Pon2
uc009awk.1	Pdk4
uc009awo.2	1700019G24Rik
uc009awp.2	Slc25a13
uc009awq.2	Slc25a13
uc009aws.1	Sem1
uc009awu.1	Dlx6os1
uc009awt.1	Dlx6os1
uc009awx.2	Dlx6os2
uc009awy.2	Dlx5
uc009awz.2	Dlx5
uc009axf.1	Asns
uc009axh.1	AK213636
uc009axi.1	Col28a1
uc012ehz.1	Col28a1
uc009axj.1	Col28a1
uc009axl.2	Rpa3
uc009axs.2	A430035B10Rik
uc009axr.2	A430035B10Rik
uc009axq.1	AK039954
uc009axp.1	AK039608
uc009axy.1	Ica1
uc009axx.1	Ica1
uc009axz.1	Ica1
uc029vth.1	AB335737
uc012eib.1	AA545190
uc009ayd.1	Ndufa4
uc029vtj.2	Gm6578
uc033ioe.1	Thsd7a
uc009ayl.3	Vwde
uc009ayn.1	Tmem168
uc009ayo.1	Tmem168
uc012eic.1	Bmt2
uc009ayq.1	Bmt2
uc029vtk.1	AB351889
uc009ays.2	Gpr85
uc029vtl.2	Gpr85
uc009ayr.2	Gpr85
uc009ayt.2	2610001J05Rik
uc012eid.1	2610001J05Rik
uc009ayw.1	Ppp1r3a
uc009aze.2	Tfec
uc009azf.2	Tfec
uc009azg.1	Tfec
uc057lpb.1	KY468078
uc009azj.1	Gm4876
uc009bag.2	Wnt2
uc009bah.2	Asz1
uc009bal.1	Cttnbp2
uc009bam.1	Cttnbp2
uc009bak.1	Cttnbp2
uc057lpc.1	Cttnbp2
uc009ban.1	Cttnbp2
uc057acj.1	4930524B17Rik
uc029vtm.1	AB351778
uc009bar.1	Tspan12
uc012eij.1	Tspan12
uc009bas.1	AK040992
uc009bay.1	Fam3c
uc012eil.4	Fam3c
uc009baz.1	Fam3c
uc009bbc.2	Aass
uc009bbd.2	Fezf1
uc033ioh.2	Cadps2
uc033ioi.2	Cadps2
uc057lpd.1	Cadps2
uc009bbg.3	Cadps2
uc009bbh.4	Cadps2
uc009bbi.3	Cadps2
uc029vtp.1	Cadps2
uc012ein.1	Cadps2
uc009bbj.2	Cadps2
uc009bbm.2	Cadps2
uc009bbk.1	Rnf133
uc029vtq.1	Rnf133
uc009bbl.2	Rnf148
uc009bbn.1	Tas2r118
uc009bbp.2	Slc13a1
uc009bbo.2	Slc13a1
uc009bbq.1	Slc13a1
uc009bbr.2	Iqub
uc009bbs.3	Ndufa5
uc057bwg.2	Ndufa5
uc009bbv.2	Wasl
uc012eiq.1	Wasl
uc009bcc.1	Tmem229a
uc009bcd.2	Gpr37
uc009bce.1	Pot1a
uc009bcf.1	Pot1a
uc009bcg.1	Pot1a
uc029vtt.1	AB351889
uc009bck.1	Grm8
uc009bcj.1	Grm8
uc012eir.1	Mir592
uc009bcl.1	Grm8
uc009bcm.1	Zfp800
uc009bcn.1	Zfp800
uc029vtu.1	Zfp800
uc009bco.2	Gcc1
uc009bcs.2	Pax4
uc012eit.1	Pax4
uc012eis.1	Pax4
uc009bcu.1	Lrrc4
uc009bcy.2	Rbm28
uc009bcx.2	Rbm28
uc009bcz.2	Prrt4
uc009bdb.2	Impdh1
uc009bdc.2	Impdh1
uc009bda.2	Impdh1
uc009bdi.2	Opn1sw
uc009bdj.2	Opn1sw
uc009bdt.2	Kcp
uc012eje.2	Kcp
uc009bdr.1	Kcp
uc009bdq.1	Kcp
uc009bdy.1	Tnpo3
uc057lpf.1	Tnpo3
uc009bdz.1	Tnpo3
uc009bdx.1	Tnpo3
uc009bea.1	Tnpo3
uc009beb.1	Tnpo3
uc033iom.1	Mirc35hg
uc057acn.2	Mirc35hg
uc012ejh.1	Mir182
uc012eji.3	Mir96
uc057lph.1	Mir183
uc009bez.4	Ube2h
uc009bfa.4	Ube2h
uc009bey.4	Ube2h
uc009bfd.2	Zc3hc1
uc009bfc.2	Zc3hc1
uc033ion.2	Zc3hc1
uc009bfk.2	Tmem209
uc009bfj.2	Tmem209
uc009bfh.2	Tmem209
uc009bfi.2	Tmem209
uc057bwh.1	AK164622
uc012ejl.2	Cep41
uc009bfr.2	Cep41
uc057aco.1	Cep41
uc029vty.2	Copg2
uc009bfx.1	Tsga13
uc012ejp.1	Klf14
uc012ejq.1	Mir29a
uc012ejr.1	Mir29b-1
uc057acp.1	AK034494
uc009bfy.2	Lncpint
uc033ioo.1	Lncpint
uc033iop.1	Lncpint
uc033ioq.1	Lncpint
uc009bgb.2	Mkln1os
uc009bgh.2	Podxl
uc009bgi.1	Gm13848
uc009bgm.4	Plxna4
uc009bgo.1	Chchd3
uc009bgp.1	Chchd3
uc029vuc.2	AB350795
uc009bgx.1	Slc35b4
uc009bgw.1	Slc35b4
uc009bgy.2	Akr1b3
uc009bhe.1	AK133155
uc009bhj.1	AK085764
uc009bhw.2	3110062M04Rik
uc009bhy.2	3110062M04Rik
uc057lpl.1	3110062M04Rik
uc009bhv.1	3110062M04Rik
uc009bhx.2	3110062M04Rik
uc009bhz.1	Wdr91
uc012ejv.2	Slc23a4
uc057lpm.1	AK041880
uc009bid.2	Cnot4
uc009big.2	Cnot4
uc009bih.2	Cnot4
uc009bie.2	Cnot4
uc009bif.2	Cnot4
uc009bip.2	Slc13a4
uc009biq.1	Slc13a4
uc009bir.1	Fam180a
uc009bit.2	Mtpn
uc009biv.1	9330158H04Rik
uc012ejw.1	9330158H04Rik
uc009biu.1	9330158H04Rik
uc012ejx.1	9330158H04Rik
uc009bja.1	Ptn
uc009biz.1	AK161964
uc009bjb.1	Dgki
uc057lpq.1	Dgki
uc009bjc.1	Dgki
uc009bjd.1	AK082250
uc009bjf.2	Creb3l2
uc009bje.2	AK086757
uc009bjm.1	Svopl
uc009bjn.1	Svopl
uc057act.1	AK036830
uc009bjp.2	Atp6v0a4
uc009bjt.2	D630045J12Rik
uc009bjo.2	Atp6v0a4
uc009bjv.2	D630045J12Rik
uc009bjr.2	D630045J12Rik
uc009bju.1	D630045J12Rik
uc009bjx.2	Zc3hav1l
uc009bjz.2	Zc3hav1
uc009bka.1	Zc3hav1
uc057lps.1	Zc3hav1
uc012eka.1	Zc3hav1
uc009bkb.1	AK167137
uc009bkd.1	BC099561
uc009bkv.1	Klrg2
uc012eke.1	Klrg2
uc009bkw.3	Hipk2
uc009bky.2	Hipk2
uc009bkx.2	Hipk2
uc009bkz.2	Hipk2
uc009blb.3	Hipk2
uc029vug.1	1700025N23Rik
uc009blg.2	Parp12
uc009blj.2	Kdm7a
uc009bli.2	Kdm7a
uc009bll.3	Slc37a3
uc009blm.3	Slc37a3
uc009blk.3	Slc37a3
uc009blo.2	Slc37a3
uc009bln.1	Slc37a3
uc009blq.3	Mkrn1
uc009blr.3	Mkrn1
uc009blt.1	Mkrn1
uc009bls.1	Mkrn1
uc009blu.1	Mkrn1
uc009blx.1	Dennd2a
uc009bly.1	Dennd2a
uc009blw.1	Dennd2a
uc009blz.1	Dennd2a
uc009bme.2	Braf
uc009bmg.1	Braf
uc009bmf.1	Braf
uc057bwo.1	BC038063
uc009bmi.3	Mrps33
uc009bmh.3	Mrps33
uc009bmp.1	E330009J07Rik
uc009bmo.1	E330009J07Rik
uc009bmx.1	Prss37
uc009bmy.1	Olfr461
uc009bna.1	Clec5a
uc009bnb.1	Clec5a
uc009bnc.1	Clec5a
uc009bnd.1	Clec5a
uc009bne.1	Tas2r138
uc009bnh.1	Moxd2
uc009bnk.1	Prss58
uc009bnl.1	1700074P13Rik
uc009bnm.1	1700074P13Rik
uc009vds.1	Gm2663
uc009bno.1	2210010C04Rik
uc012ekq.2	TCRB
uc057bwr.1	Z12226
uc012eks.2	TCRB
uc009bot.2	Try5
uc009bov.2	Prss3
uc009vdt.1	Gm10334
uc009bpz.2	Trbv31 
uc029vvb.1	TCRB
uc009bqc.3	Trpv6
uc009bqd.1	Trpv5
uc009bqf.2	Kel
uc009bqg.1	Olfr459
uc033ipo.1	Fam131b
uc009bqu.3	Fam131b
uc009bqv.3	Fam131b
uc009bqx.1	AK081414
uc009brc.1	Epha1
uc009brd.1	Epha1
uc009bri.1	Olfr458
uc009brj.1	Olfr457
uc009brk.2	Olfr456
uc009brl.2	Olfr455
uc009brm.1	Tcaf3
uc009brn.1	Tcaf2
uc009brs.1	Tcaf1
uc009brq.1	Tcaf1
uc009brr.1	Tcaf1
uc009bro.1	Tcaf1
uc009brp.1	Tcaf1
uc009brt.1	Tcaf1
uc009bru.1	Tcaf1
uc012eky.1	IgK
uc012ekz.1	IgK
uc057acy.1	1700024N05Rik
uc009bsg.1	1700024N05Rik
uc009bsp.1	Nobox
uc009bsq.2	Tpk1
uc009bsr.2	Tpk1
uc009bsu.1	AK018905
uc009bsw.1	AK018905
uc009bsv.1	AK019592
uc009bsy.2	AB352974
uc009btb.2	Ezh2
uc009btc.2	Ezh2
uc009btd.1	Ezh2
uc057lpv.1	Rn4.5s
uc057lpx.1	Rny1
uc009btf.1	Pdia4
uc012elb.1	Mir704
uc009btg.1	Zfp786
uc057acz.1	AK141714
uc009btt.1	Zfp777
uc009btu.1	Zfp777
uc009btv.2	Zfp746
uc009btw.2	Zfp746
uc012elc.2	Zfp746
uc009btx.1	Gm16630
uc009bug.1	Zfp467
uc009buf.1	Zfp467
uc009buh.1	Zfp467
uc009bue.1	Zfp467
uc009bui.1	Zfp467
uc012eld.1	Zfp467
uc009buj.1	Zfp467
uc057ada.1	1700026J14Rik
uc009but.1	Rarres2
uc057lqa.1	Rarres2
uc029vvg.1	AK189830
uc029vvh.1	AK217388
uc009bvm.1	Gimap6
uc057bwu.1	Gimap6
uc009bvt.1	Gimap3
uc033irq.1	Tmem176b
uc033irr.1	Tmem176b
uc012eli.2	Tmem176b
uc033irs.1	Tmem176b
uc009bvu.3	Tmem176b
uc009bvv.3	Tmem176b
uc012elj.2	Tmem176b
uc057adb.1	4930563H07Rik
uc009bwi.2	Igf2bp3
uc009bwk.2	Igf2bp3
uc057bwv.1	Igf2bp3
uc009bwl.1	Tra2a
uc009bwm.1	Tra2a
uc009bwn.1	Tra2a
uc009bwo.3	AK005187
uc009bwx.1	Gsdme
uc009bwz.2	Osbpl3
uc009bwy.2	Osbpl3
uc057lqb.1	Osbpl3
uc009bxa.1	Osbpl3
uc009bxb.1	Osbpl3
uc009bxc.1	Cycs
uc009bxf.1	4921507P07Rik
uc009bxg.1	Npvf
uc009bxi.2	AK145307
uc012elv.1	Mir148a
uc009bxj.1	AK002748
uc012elw.3	Hnrnpa2b1
uc009bxp.3	Hnrnpa2b1
uc009bxo.3	Hnrnpa2b1
uc009bxn.2	Hnrnpa2b1
uc009bxm.2	Hnrnpa2b1
uc009bxq.1	Hnrnpa2b1
uc009bxv.1	Skap2
uc009bxw.1	Skap2
uc009bxx.2	Hoxa1
uc009bxy.1	Hoxa1
uc009bxz.2	Hoxa2
uc009bya.2	Hoxa3
uc009byf.1	Hoxa4
uc009byh.1	Hoxa5
uc009byi.1	Hoxa6
uc009byj.2	Hoxa7
uc029vvk.2	Mira
uc009byk.2	Hoxa7
uc033irv.1	Hoxa9
uc009byl.2	Hoxa9
uc012elz.1	Mir196b
uc009bym.1	Hoxa10
uc012ema.1	Hoxa10
uc009byn.2	Hoxa11
uc057bxf.1	AK020562
uc029vvl.1	Hoxa13
uc009byu.1	Evx1os
uc009byw.1	Hibadh
uc009byx.1	AK042028
uc009bza.2	Jazf1
uc009bzb.2	Jazf1
uc009bzk.2	Tril
uc012emc.2	Cpvl
uc012emd.2	Cpvl
uc009bzm.3	Cpvl
uc009bzp.1	AK020588
uc009bzq.1	AK080009
uc012eme.1	9130019P16Rik
uc009bzw.1	Scrn1
uc009bzx.1	AK029418
uc009bzy.1	Fkbp14
uc009caa.1	Fkbp14
uc009bzz.1	Fkbp14
uc009caf.2	Nod1
uc009cag.2	Nod1
uc009cah.1	Ggct
uc009cak.3	Crhr2
uc009cal.3	Crhr2
uc009caj.3	Crhr2
uc012emh.2	Crhr2
uc009cam.2	Crhr2
uc009can.1	Inmt
uc009cav.3	Neurod6
uc033isb.1	Neurod6
uc009cbc.2	Pde1c
uc009cbb.2	Pde1c
uc009cbd.2	Pde1c
uc009cbg.3	Pde1c
uc009caz.2	Pde1c
uc009cbf.3	Pde1c
uc009cbe.3	Pde1c
uc012emk.2	Pde1c
uc009cba.2	Pde1c
uc009cbh.2	Pde1c
uc057bxh.1	AK082113
uc009cbj.2	Lsm5
uc009cbm.2	Kbtbd2
uc009cbn.1	Kbtbd2
uc009cbo.1	Kbtbd2
uc009cbq.4	Nt5c3
uc009cbr.4	Nt5c3
uc012emm.1	Vmn1r7
uc009ccc.1	Vmn1r16
uc009ccd.1	Vmn1r17
uc009cce.1	Vmn1r18
uc009cch.1	Ppm1k
uc009ccm.1	Pyurf
uc009cco.1	Vopp1
uc009ccq.1	Vmn1r21
uc009ccr.1	Vmn1r22
uc009ccs.1	Vmn1r23
uc009cct.1	Vmn1r24
uc009ccu.1	Vmn1r25
uc009ccv.1	Vmn1r26
uc009ccx.1	Vmn1r27
uc029vvs.1	AB352038
uc009ccz.1	Vmn1r30
uc012emr.1	Vmn1r31
uc029vvt.2	AB350795
uc009cdg.1	Nap1l5
uc009cdi.1	Fam13a
uc009cdk.1	Gprin3
uc033isd.1	Gprin3
uc029vvu.1	AB351889
uc029vvv.1	AB351889
uc012emt.1	A530053G22Rik
uc009cdl.2	A530053G22Rik
uc009cdm.2	A530053G22Rik
uc009cdo.1	Snca
uc009cdn.2	Snca
uc009cdp.2	Snca
uc057bxi.1	AK082366
uc009cdt.1	A730020E08Rik
uc009cds.1	A730020E08Rik
uc009cea.1	AK029641
uc009cee.2	Hpgds
uc009cep.1	Vmn1r32
uc033ise.1	Vmn1r32
uc009ceq.1	Vmn1r33
uc012emy.1	Vmn1r34
uc009cer.1	Vmn1r35
uc009ces.1	Vmn1r36
uc009ceu.1	Vmn1r38
uc012emz.1	Vmn1r39
uc009cev.1	AK087755
uc009cfc.1	Gadd45a
uc009cfo.1	Il12rb2
uc057bxj.1	Il12rb2
uc009cfp.1	Il23r
uc009cfq.1	Tacstd2
uc009cfs.1	4930515G16Rik
uc029vwa.1	AB351889
uc009cfv.2	AK156292
uc012end.2	Rprl1
uc009cfy.1	Rpia
uc009cfz.1	Rpia
uc009cgd.1	Tex37
uc009cge.1	Tex37
uc009cgf.2	Thnsl2
uc009cgg.2	Thnsl2
uc009cgj.2	Smyd1
uc009cgi.2	Smyd1
uc009cgk.2	Smyd1
uc009cgl.2	Smyd1
uc009cgq.1	AK042210
uc009cgu.2	Rmnd5a
uc009cgt.2	Rmnd5a
uc009cgz.3	Kdm3a
uc009cgy.3	Kdm3a
uc057adq.1	Kdm3a
uc009chb.1	Kdm3a
uc009chd.2	Mrpl35
uc033isj.1	Ptcd3
uc009chr.1	Ptcd3
uc009chq.1	Ptcd3
uc009chs.1	Ptcd3
uc009chp.1	Ptcd3
uc029vwc.1	9130221F21Rik
uc009cia.1	4933431G14Rik
uc029vwd.1	4933431G14Rik
uc009cic.2	Atoh8
uc012enh.2	Atoh8
uc009cif.1	Usp39
uc012eni.1	Usp39
uc012enj.1	BC054353
uc009cii.1	Rnf181
uc009cik.1	Rnf181
uc009cij.1	Rnf181
uc009cil.2	Vamp5
uc009cim.2	Vamp5
uc009cin.2	Vamp8
uc009cip.1	Mat2a
uc009ciq.1	Mat2a
uc009cir.1	Sh2d6 
uc009ciu.2	Elmod3
uc009civ.2	Elmod3
uc009ciw.2	Elmod3
uc033isn.2	Tgoln1
uc009ciz.2	Tcf7l1
uc009cja.2	Tcf7l1
uc009cjd.2	Kcmf1
uc009cje.1	Kcmf1
uc057ads.1	AK084157
uc012enk.1	Tmsb10
uc009cjg.2	Tmsb10
uc009cjf.2	Tmsb10
uc009cjk.3	Dnah6
uc009cji.1	Dnah6
uc009cjn.1	1700065L07Rik
uc009cjo.2	4931417E11Rik
uc009cjp.1	AK219219
uc009cjq.2	Ctnna2
uc012enm.1	Ctnna2
uc012enl.1	Ctnna2
uc029vwh.3	6330415B21Rik
uc029vwi.1	AB351889
uc009cjx.2	Reg3d
uc012enn.1	Reg3d
uc009ckb.1	Reg3g
uc009ckg.1	DQ711212
uc009ckh.1	DQ685298
uc009cki.3	Mir7232
uc009ckj.1	DQ551312
uc009ckk.2	DQ696073
uc009ckl.2	DQ715042
uc009ckm.1	DQ687210
uc012enr.1	Mir468
uc009ckn.1	DQ706722
uc009cko.2	DQ725364
uc009ckp.1	DQ545191
uc029vwl.1	DQ543037
uc009ckq.2	DQ542762
uc009ckr.1	DQ694251
uc029vwm.1	DQ558374
uc029vwn.1	DQ722591
uc009cks.2	DQ712917
uc029vwo.1	DQ697632
uc009cku.2	DQ723763
uc009ckv.2	DQ700252
uc009ckw.2	DQ568095
uc009ckx.2	DQ713311
uc009cky.2	DQ693621
uc009ckz.1	DQ694964
uc029vwp.1	DQ686833
uc029vwq.1	DQ561942
uc029vwr.1	DQ720068
uc029vws.1	DQ695808
uc009cla.2	DQ691606
uc012ens.2	1700009C05Rik
uc029vwt.1	DQ703426
uc009clb.2	DQ555193
uc009clf.3	Mrpl19
uc009clk.1	Pole4
uc009clj.1	Pole4
uc009cll.3	Hk2
uc029vwu.1	2310069B03Rik
uc009clm.1	2310069B03Rik
uc012ent.2	Sema4f
uc012enu.2	Sema4f
uc009clo.3	Sema4f
uc057adt.2	Dok1
uc009clr.3	Dok1
uc009cls.2	Dok1
uc009clu.4	Htra2
uc009clv.4	Htra2
uc009clw.1	Htra2
uc029vwv.1	Htra2
uc009clx.1	Htra2
uc009cme.1	Tlx2
uc009cmf.1	Tlx2
uc057lqo.1	Mir3470a
uc009cml.1	AK161590
uc009cmo.1	Wbp1
uc009cmp.1	Wbp1
uc009cmq.1	Wbp1
uc029vww.1	AK207784
uc009cmr.1	Ino80b
uc009cmw.2	Wdr54
uc009cmv.2	Wdr54
uc009cnb.1	AK038985
uc057bxp.1	AK137106
uc009cne.2	Mthfd2
uc009cni.3	Tet3
uc057lqp.1	Tet3
uc033isr.2	Tet3
uc033isq.2	Tet3
uc009cnl.1	Tet3
uc033iss.1	Mir6374
uc009cnn.2	Dguok
uc009cno.2	Dguok
uc009cnp.2	Dguok
uc012eoa.1	Actg2
uc009cnr.1	Actg2
uc009cnt.2	Stambp
uc033ist.1	Stambp
uc009cns.1	Stambp
uc009cnv.1	Clec4f
uc009cnw.2	Cd207
uc009cnx.1	Vax2os
uc009cnz.1	Vax2os
uc009coa.1	Vax2os
uc009cny.2	Vax2os
uc033isu.1	1700124L16Rik
uc009cof.2	Tex261
uc009cog.2	Tex261
uc009coe.2	AK208460
uc057lqq.1	Gm7443
uc009cok.3	Paip2b
uc009col.1	AK186650
uc009cox.1	Gm10445
uc057lqs.1	Cyp26b1
uc009coz.2	Cyp26b1
uc009coy.2	Cyp26b1
uc009cpa.2	Exoc6b
uc009cpb.2	Exoc6b
uc009cpc.2	Exoc6b
uc009cpe.1	Gm5878
uc012eod.1	Spr
uc009cpg.2	Spr
uc009cpj.2	Sfxn5
uc009cpk.2	Sfxn5
uc009cpl.1	Sfxn5
uc009cpm.2	Sfxn5
uc009cpn.1	Rab11fip5
uc009cpo.1	Rab11fip5
uc012eoe.1	Mir705
uc012eof.1	Pradc1
uc009cps.2	Pradc1
uc009cpr.2	Pradc1
uc009cpt.1	Pradc1
uc009cpw.3	Fbxo41
uc009cpx.3	Fbxo41
uc033isv.2	Fbxo41
uc009cpy.1	Egr4
uc009cqa.2	Nat8f7
uc029vxa.2	Nat8f7
uc009cqg.2	Nat8f5
uc009cqd.2	Nat8f3
uc009cqf.3	Nat8f6
uc033isy.1	Nat8f6
uc033isz.1	Nat8f5
uc033isw.1	Nat8f3
uc009cqc.3	Nat8f5
uc009cqb.1	Nat8f3
uc012eog.1	Nat8f3
uc033isx.1	Mir6375
uc009cqh.2	Nat8
uc033ita.1	Nat8
uc009cqi.1	Nat8f2
uc033itb.1	Nat8f2
uc012eoi.1	Nat8f4
uc009cqj.2	Nat8f4
uc033itc.1	Nat8f4
uc009cqk.2	Nat8f1
uc033itd.1	Nat8f1
uc009cqp.2	Dusp11
uc029vxb.1	DQ687767
uc009cqq.2	DQ565789
uc009cqr.1	DQ557417
uc009cqs.1	DQ686029
uc009cqt.2	DQ557040
uc009cqu.1	DQ562746
uc009cqv.1	DQ727024
uc029vxc.1	DQ542056
uc009cqw.1	DQ725059
uc009cqx.2	DQ685631
uc009cqy.2	DQ542984
uc009cqz.1	DQ703489
uc009cra.1	DQ545191
uc029vxd.1	DQ567090
uc009cro.2	Pcyox1
uc009crz.1	A430078I02Rik
uc057adv.1	A430078I02Rik
uc009csa.1	2310040G24Rik
uc029vxg.1	2310040G24Rik
uc009csb.1	AK079912
uc009csc.2	Pcbp1
uc009csh.3	Mxd1
uc009csj.1	Snrnp27
uc009csk.1	Snrnp27
uc009csl.2	Gmcl1
uc009csn.2	Anxa4
uc009cso.2	Anxa4
uc009csm.2	Anxa4
uc009csp.1	Anxa4
uc009csq.2	2610306M01Rik
uc009cte.1	Antxr1
uc009ctf.1	Antxr1
uc009ctd.1	Antxr1
uc009ctg.1	Antxr1
uc009cth.1	Gkn1
uc009ctj.1	Gkn3
uc009ctm.2	Arhgap25
uc012eom.2	Arhgap25
uc009ctl.2	Arhgap25
uc009ctn.2	Arhgap25
uc009cto.1	Prokr1
uc009ctp.1	Prokr1
uc009ctr.2	Aplf
uc009ctq.2	Aplf
uc009ctt.1	1810020O05Rik
uc033itf.1	Rab43
uc029vxi.2	Rab43
uc009ctx.1	Rab43
uc009ctw.2	Rab43
uc009cua.1	Rab43
uc009cub.2	Isy1
uc009cud.2	Cnbp
uc009cuc.2	Cnbp
uc033itg.1	Cnbp
uc009cue.2	Cnbp
uc009cuj.2	DQ702222
uc009cuk.1	DQ550005
uc009cul.1	DQ704180
uc009cum.1	H1fx
uc029vxk.1	DQ561782
uc029vxl.1	DQ548839
uc009cuo.2	DQ693351
uc009cup.2	DQ712963
uc009cuq.1	DQ694559
uc029vxm.1	DQ726155
uc009cur.1	DQ549987
uc029vxn.1	DQ543567
uc009cus.2	DQ723909
uc009cuy.2	Rab7
uc009cuw.2	Rab7
uc009cuz.2	Rab7
uc009cux.2	Rab7
uc009cuv.2	Rab7
uc009cvb.1	AK194371
uc033ith.1	Mir6376
uc009cvf.2	BC099573
uc009cvg.1	Eefsec
uc012eor.1	Eefsec
uc009cvi.1	Sec61a1
uc009cvj.1	Sec61a1
uc033iti.1	Kbtbd12
uc009cvk.3	Kbtbd12
uc009cvl.2	Kbtbd12
uc009cvm.1	AK029023
uc009cvn.1	AK133446
uc009cvs.2	Abtb1
uc009cvt.2	Abtb1
uc009cvu.2	Podxl2
uc057lqu.1	Podxl2
uc009cvw.2	Podxl2
uc009cvv.1	AK087743
uc009cvx.2	Mcm2
uc009cwe.2	Gm839
uc009cwf.1	4930512J16Rik
uc009cwg.3	Plxna1
uc009cwh.2	Chchd6
uc012eot.1	Chchd6
uc009cwi.2	Chchd6
uc009cwm.2	Vmn1r42
uc009cwn.2	Vmn1r43
uc009cwp.1	Vmn1r45
uc033itl.1	Vmn1r45
uc009cws.1	Vmn1r48
uc009cwt.1	Vmn1r49
uc009cwy.2	Vmn1r53
uc012eov.1	Chst13
uc012eoz.1	Cfap100
uc009cxg.2	Cfap100
uc009cxi.2	Cfap100
uc009cxn.1	BC100523
uc009cxq.2	Iqsec1
uc012epa.1	Iqsec1
uc033itn.1	Iqsec1
uc029vxq.1	BC096455
uc009cxs.1	AK083777
uc009cxu.2	Nup210
uc012epb.1	Nup210
uc009cxt.1	Nup210
uc009cxz.1	Wnt7a
uc029vxr.1	4930471M09Rik
uc009cyb.1	Chchd4
uc009cyd.3	Xpc
uc012epd.3	Grip2
uc009cyu.2	Mrps25
uc009cyv.1	Rbsn
uc009cyw.2	Trh
uc009cza.2	Prickle2
uc009cyx.2	Prickle2
uc009cyy.2	Prickle2
uc009cyz.2	Prickle2
uc009czb.2	Adamts9
uc009czc.2	Adamts9
uc009cze.2	Adamts9
uc009czf.1	AK007436
uc009czl.2	Magi1
uc009czj.2	Magi1
uc009czm.2	Magi1
uc012epi.1	Magi1
uc009czo.2	Magi1
uc009czn.1	Magi1
uc009czi.2	Magi1
uc009czk.2	Magi1
uc009czp.2	Magi1
uc009czq.2	Magi1
uc057ady.1	4930511A08Rik
uc029vxs.1	AB347122
uc009czu.1	Lrig1
uc012epm.1	Lrig1
uc033ito.1	Mir7041
uc057lqw.1	Kbtbd8os
uc012epn.1	AY512915
uc009czz.1	AY512915
uc057lqx.1	Suclg2
uc009daa.3	Suclg2
uc009dac.3	Suclg2
uc009dab.1	Suclg2
uc009dad.3	Suclg2
uc009dag.1	1700123L14Rik
uc009dah.1	Fam19a4
uc009dai.1	Eogt
uc012epo.1	Eogt
uc009dak.2	Tmf1
uc009dam.3	Uba3
uc009dao.3	Uba3
uc009dan.3	Uba3
uc009dap.3	Uba3
uc009daq.4	Uba3
uc009das.1	Lmod3
uc009daw.2	Frmd4b
uc057lqy.1	Frmd4b
uc009dav.2	Frmd4b
uc009dat.1	Frmd4b
uc009dax.2	Frmd4b
uc012epp.1	Gm765
uc009dbf.1	AK020861
uc009dbi.2	Foxp1
uc009dbm.2	Foxp1
uc009dbg.2	Foxp1
uc009dbr.1	Eif4e3
uc057lqz.1	Foxp1
uc012epq.1	Foxp1
uc009dbj.2	Foxp1
uc009dbk.2	Foxp1
uc009dbl.2	Foxp1
uc009dbo.1	Foxp1
uc009dbn.1	Foxp1
uc009dbp.2	Foxp1
uc009dbt.1	Prok2
uc009dbu.1	Prok2
uc012epr.1	Prok2
uc009dbv.1	Prok2
uc009dbw.1	Rybp
uc033itp.2	Shq1
uc009dbz.3	Shq1
uc009dby.3	Shq1
uc009dcd.2	Pdzrn3
